industruID,metirialID,metirialname,qty
25352,3251,Cloth,"150 yard"
25352,3252,Threat,"25 cone"
14534,3253,Rock,
10280,3254,"Raw paddy",3500
16907,3255,Water,"1000 l"
16907,3256,"Washing detergents","2 l/day"
3645,3257,"Raw milk",29000l/day
3645,3258,Cream,225l/day
3645,3259,"Full cream milk powder",200kg/day
3645,3260,Sugar,2500kg/day
3645,3261,"Cocoa powder",75kg/day
3898,3262,"vehicles washing liquid",
3912,3263,metal,
3623,3264,"Steel plates",
3280,3265,"polythene (LDP,  PP,  HDP)",
14371,3266,Iron,
4986,3267,No,
3693,3268,Sludge,
4852,3269,Diamond,
4824,3270,oil,
4824,3271,"washing detergent",
3818,3272,Dredging,
3818,3273,"Small stones",
25367,3274,"raw tea leaves",8500kg
3625,3275,"Glass shells",15000
3625,3276,"Glass tubes",148kg
3625,3277,"Aluminium caps",15000
3625,3278,"Capping cement",25kg
3625,3279,"Lead in wires",15000
3625,3280,Filaments,15000
4910,3281,CO2,25
4910,3282,Water,
4910,3283,"Dry powder",
3717,3284,Dreadging,
9306,3285,"Kerosine oil, Diesel,Blasting Material ",
18870,3286,"dead shell",40000kg/month
25378,3287,"metal plates,metal ,paint,rubber belts",
1462,3288,Rubber,"38000 L"
4812,3289,No,
4816,3290,oil,
4816,3291,water,
4816,3292,air,
4816,3293,"oil filters",
4816,3294,"washing liquid",
18873,3295,"Dead shell",45500
25381,3296,Iron,
18295,3297,Highpressure,
4821,3298,water,
3697,3299,"Re cycled PVC",400kg
3683,3300,"Kerosene oil, soap & clothes",
4957,3301,rice,"40 kg"
4957,3302,noodles,"10 kg"
4957,3303,fish,"10 kg"
4957,3304,pork,"07 kg"
25383,3305,Highpressure,
25383,3306,Shampoo,
3774,3307,"Drugs & medical instruments",
4914,3308,"car wash","04 ltrs"
4826,3309,sugar,
4826,3310,"pine apple",
4826,3311,"wood apple",
4826,3312,Lime,
4855,3313,"liquid soap",
10346,3314,Cotton,200
10346,3315,Cyringes,
1490,3316,"Animal food","500 kg"
1508,3317,"Food waste","2.5 tons"
18909,3318,Paddy,1000kg/day
4856,3319,"metal sheets",
4856,3320,"Flex sheets",
4856,3321,paints,
4856,3322,Thiner,
25391,3323,Fruit,"280 Kg"
25391,3324,suger,200Kg
4839,3325,plasters,
4839,3326,gose,
4851,3327,"car wash","4 ltrs"
4851,3328,"High pressure","01 ltrs"
4851,3329,shampoo,"03 ltrs"
4680,3330,Chicken,"100 kg/day"
4680,3331,Oil,"50 L/day"
4680,3332,Rice,"20 kg/day"
4680,3333,Vegetables,"4  kg/day"
18861,3334,paddy,4000kg/day
25397,3335,Clay,
14311,3336,"iron,steel bar,steel pipe,paint",100
18327,3337,Granite,
25399,3338,"Fruit pulp,concentrates, fresh fruits & vegetables, vegetable psaste",
4817,3339,"soap liquid",
4817,3340,"detergent car wash",
10322,3341,"Car wash",5L
10322,3342,"Kerosene ",10L
3780,3343,"Chemicals, shampoo, water, oil",
4331,3344,Sorit,
4331,3345,water,
4822,3346,No,
10324,3347,material,150
3690,3348,"Cement, metal, sand, water, retarder",
4424,3349,Granite,
1798,3350,"Animal food",
4846,3351,"car wash",
4846,3352,"high pressure",
25408,3353,"Cement, metal, sand, water, retarder",
1491,3354,"Animal food","1000 kg"
9291,3355,"Cast iron,Charchol Powder,Bentanite,iron ore,Dolamite,Sodium Silicate","3.5 ton"
1520,3356,Rubber,"1000 kg/day"
4838,3357,"PP (vergin)","250 kg"
4813,3358,"Knitted fabric","3000 pcs"
4820,3359,sand,
4820,3360,etal,
4820,3361,cement,
4853,3362,chicken,"170 kg"
4853,3363,Flour,"40 kg"
4853,3364,Rice,"400 kg"
4853,3365,Vegetables,"50 kg"
4853,3366,oil,"18 ltrs"
4853,3367,Butter,"300 kg"
4853,3368,Cheese,"02 kg"
4853,3369,Mayyonnaise,"05 kg"
4853,3370,topping,"1.5 kg"
4853,3371,salt,"0.1 kg"
4853,3372,spices,"30 g"
4853,3373,"thousand island","1.5 kg"
14560,3374,Iron,
10598,3375,metal,
4819,3376,"Grease oil",
4819,3377,"vehicle washing detergent",
4860,3378,"Galvenized sheets",
4860,3379,Brasso,
4860,3380,Acrelic,
4832,3381,shampoo,"01 ltr"
4357,3382,"Polyester and cotton wool",
3722,3383,"Iron plates","5 T"
18296,3384,Highpower,
18296,3385,Soap,
3821,3386,"Water & muddy soil",
25426,3387,"Paddy Husks",500
3660,3388,"Flex (vinyl)",5kg
3660,3389,"Banner material",260sqft
3660,3390,"Self adhesive vinyl",400sqft
3330,3391,No,
3654,3392,Polyol,"100 kg"
3654,3393,TDI,"80 kg"
3654,3394,"Catalysts & stabilizers","50 kg"
25430,3395,"Dupont Tipure- 902+","17 kg"
25430,3396,"CC 250","32.96 KG"
3902,3397,Kerosine,
3902,3398,Grease,
10518,3399,dolamite,
4149,3400,"Virgin coconut oil","0.5 kg/day"
3895,3401,"Plastic materials (poly carbonate/ nylon and ABS)",
3895,3402,"Metal Materials (Brass, Copper, Mould steel)",
18273,3403,"Wheat, Chicken, Rice, Fish, Vegetables","128 Kg/day"
10495,3404,paddy,"3500 kg"
18280,3405,"Food material",
3700,3406,Soil,
3602,3407,Pigments,"1.5 kg"
18292,3408,"Poultry Feed",
18289,3409,Paint,
18289,3410,Thinner,
18289,3411,"Sand papers",
3204,3412,"wood/MDF boards",
3204,3413,Fabric,
3204,3414,"padding materials",
3202,3415,"wheat flour","400 kg"
3202,3416,Sugar,"50 kg"
3202,3417,salt,"5 kg"
3202,3418,Yeast,"1 kg"
3202,3419,water,"200 ltrs"
25438,3420,"card board","10 packs"
25438,3421,"PVC sheeting","50 m"
25438,3422,clips,"100 nos."
25438,3423,"Rexin thread","2 corns"
3337,3424,water,
3337,3425,"Lubricating oil",
3337,3426,"Detergent &  soap",
3337,3427,Grease,
3271,3428,"Plastic raw materials",
3271,3429,"Polypropelene virgin",
10497,3430,paddy,1500
3237,3431,"Rubber and other wood","325 ft2"
3237,3432,"MDF and Partical board","1500 ft2"
3237,3433,Paint,"40 L"
3237,3434,"White iron sheet",4
3237,3435,"Metal sheets",10
3839,3436,Plastic,"275 kg"
3326,3437,Ink,8kg
10537,3438,"6*4 metal","1.5 cube"
4857,3439,P.P.,
4857,3440,H.D.P.,
10536,3441,"poultry feed , paddy husk",
10531,3442,metal,
10533,3443,metal,
10539,3444,"cotton wool",10
4815,3445,"China Clay supreme","856.23 kg/day"
4815,3446,"Talc Powder",111.01
25444,3447,"Poultry feed, Water, Cereal",
4825,3448,Rice,
4825,3449,Vegetables,
4825,3450,Fish,
4825,3451,Meat,
4848,3452,"Car Shampoo","1 L/day"
4848,3453,"Lubricant oil",
4849,3454,No,
25451,3455,Kalubeheth,100g
25451,3456,Ammonium,250g
25451,3457,Thead,20feet
25451,3458,Cap,3
25451,3459,Dynamite,700g
4797,3460,"PU material","15 m/day"
4797,3461,"Plastic heels",250/day
4797,3462,"Wooden heels",20/day
4797,3463,Shanks,270/day
25452,3464,"shampoo, water ",
3317,3465,Metal,
3317,3466,Aluminium,
3317,3467,Paints,
3317,3468,Flex,
3317,3469,Stickers,
25453,3470,Dynamite,500g
25453,3471,kalubeheth,200g
25453,3472,"service thread (m)",10
4797,3473,"PU adhesives","8 kg/day"
25453,3474,"Ammonium nitrate ",5kg
25453,3475,detenator,8
4797,3476,M.E..K,"4 L/day"
4797,3477,Latex,"4 L/day"
4797,3478,"Card board","10 kg/day"
3900,3479,"mixed compounds","10000 kg per day"
3329,3480,"Domestic sewage",
3906,3481,No,
10692,3482,"9*6 metal",
25454,3483,Linen,"150 yards"
10604,3484,"natural colours by trees",
10585,3485,metal,
4850,3486,No,
10565,3487,"6*9 metal",
10046,3488,Oil,500L
10046,3489,Colouring,50G
10046,3490,"Chemical 1",50Kg
10046,3491,"Chemical 2",5L
10043,3492,Ciment,33792Kg
10043,3493,"Metal Powder",9696Kg
14628,3494,"Metal Blocks","10 cubic per day"
9280,3495,"Cast iron, Dolamite, Charchoal ",
10304,3496,"High pressure",5
10304,3497,Shampoo,2
9281,3498,Polythene,
14614,3499,"Steel Bar","20 bar"
14615,3500,Iron,"2 kg"
14636,3501,N/A,N/A
10276,3502,water,
10310,3503,iron,
10277,3504,"water,flour,yeast,sugar,flavors,salt",
25471,3505,poplin(m),20
25471,3506,,
25471,3507,,
2695,3508,Water,5000L
2695,3509,"Acrylic Binders","1000 Kg"
2695,3510,"Vam Binders","250 Kg"
2695,3511,"Mono Ethylene Glycol","5 Kg"
10639,3512,Paddy,8000
3879,3513,"Printing ink","2 kg"
3879,3514,LDPE,"400 kg"
18249,3515,Thinner,
18249,3516,Paint,
18269,3517,"Vehicle parts",
9283,3518,Rubber,
25497,3519,Rubber,"600 kg/month"
3276,3520,"non toxic raw materials (rubber emulsion paste / pigment  ink/fixer)",
14624,3521,Rock,
14607,3522,Paddy,4600kg
14629,3523,"Metal Blocks","20 cube"
14613,3524,"Steel Bar","30 kg"
14613,3525,"Iron Bar","25 Kg"
33,3526,"Plastic pelats","2000 Kg"
33,3527,Coloring,"40 Kg"
10647,3528,cloth,100
10647,3529,thread(m),140000
10635,3530,"Bubbels, Timber logs",
9305,3531,Metal,
25498,3532,"cotton wool",
10631,3533,"Granite cubes",5
25500,3534,Rice,
25500,3535,Vegetables,
25500,3536,Meat,
25500,3537,Fish,
9360,3538,Metal,
25512,3539,"Decaying wastes",
25520,3540,"Soil with gravel",
25526,3541,Pipes,
25526,3542,"2"" angle iron",50
25526,3543,"Knotted PE ropes",50
25526,3544,"Webbing beds",1000
25530,3545,"Removed papers",
10192,3546,"Granite rock",
25536,3547,"Wheat flour",250Kg
9313,3548,Granite,
10179,3549,metal,
25549,3550,P.V.C.,250Kg
25549,3551,"Rexin ",100m
25549,3552,Gum,"20 l"
19658,3553,Metal,"cube 06"
25564,3554,Granite,
14533,3555,Steels,"5 ton"
25572,3556,"vehicle spare parts",
9292,3557,"Dynamite,Ammonium",
25581,3558,Fabric,
25581,3559,Ilastic,
25581,3560,Button,
25581,3561,Cardboard,
25581,3562,"Gum tape",
25585,3563,"Palm oil","15 Kg"
25585,3564,"Wheat flour",27
25585,3565,"Icing sugar","10 Kg"
25585,3566,Salt,2300g
25585,3567,Sugar,400g
25585,3568,"Pastry margarin",12Kg
24424,3569,paddy,4500
25589,3570,paddy,1500kg
25591,3571,"Regifoam E.P.S. ",50Kg
25600,3572,"Aluminium material",
25600,3573,"Rubber parts",
25600,3574,P.V.C.,
9337,3575,Granite,
25591,3576,"Burned oil","110 l"
25606,3577,Detergent,250ml
25609,3578,"G.P.P.S.  plastic seed",
9297,3579,Granite,
25609,3580,K4,6
848,3581,Metal,"5 Cube "
4290,3582,Chiken,95
4290,3583,Rice,200
25618,3584,Latex,2000Kg
10174,3585,Metal,
10201,3586,"paddy husks,",50
25622,3587,"Granite rock",
10175,3588,,
10175,3589,metal,
25631,3590,Water,"6000 L"
25626,3591,"Aluminium ",120
10175,3592,kalugal,"12 cubes"
10206,3593,"granite rock",
9299,3594,Granite,
10181,3595,"Paddy kg per day",1500
25639,3596,"Gum Base",
10182,3597,"Granite rock",
25639,3598,Sugar,
25639,3599,"Jelly powder",
25639,3600,"Corn Grids",
25639,3601,"Wheat flour",
25639,3602,"Vegitable fat",
25640,3603,"Kerosin, paraffin Wax","3 bottle, 10 KG"
25639,3604,"Cocoa powder",
25639,3605,"nata de coco",
25639,3606,Preservatives,
25639,3607,"Whey powder",
25639,3608,"Vegitable oil",
25639,3609,Glucose,
25639,3610,"Milk powder",
25647,3611,Flour,"2 Bundle"
25647,3612,Margarin,15Kg
25647,3613,Suger,5Kg
25647,3614,east,"200 g"
9283,3615,"Latex Rubber",6
25652,3616,Metal,"cube 100 per month"
25651,3617,Toddy,"250 Gallon"
25653,3618,Water,
25653,3619,Oil,
25653,3620,Grease,
25657,3621,Cloth,2000mts
25657,3622,Thread,"50 cones"
25657,3623,Illastic,"1000 ft"
10047,3624,Fabric,"2000 M"
25657,3625,"Poly bags","340 nos"
10047,3626,Threds,"500000 M"
25663,3627,Milk,"70 L"
25662,3628,"Vulcanized rubber",90Kg
25662,3629,"Off cuts ",240Kg
9284,3630,Rubber,
10028,3631,"Skeem Rubber",30000Kg
25670,3632,"Assorted chemical fertilizer",120MT
10036,3633,"Scrape Rubber",1000KG
10024,3634,"Scrape Rubber",
4591,3635,Granaite,10
19560,3636,Code,
19584,3637,Coconut,"3200 Kg"
3131,3638,,
25685,3639,,
3108,3640,,
13703,3641,Iron,1000kg
2762,3642,"Black Granite 6",
2777,3643,NA,
19603,3644,"Wasted Polythene",265
19562,3645,"4 D.P.E",
25705,3646,,
19570,3647,"paraffin Wax",230
19570,3648,,
10541,3649,quartz,
19555,3650,"Metal, Asphalt, Dissel","60, 4, 850"
25710,3651,,
25711,3652,,
25711,3653,,
25714,3654,paddy,750
10191,3655,paddy,1600
25720,3656,paddy,10000
25718,3657,"Aluminium ","150 kg"
10499,3658,"6*9 metal","2 cubes"
10404,3659,"Fuel,metal,welding material",
25722,3660,"Unused Plastics",
10525,3661,Paddy,4000
25723,3662,"Calcium carbonate ",5000kg
25723,3663,"Titanium Dioxide ",200kg
10504,3664,"Dolamite rock","2 cube"
19582,3665,Granite,
25733,3666,"Waste Aluminium",
25733,3667,Aluminium,1000kg
25733,3668,"Burned oil",100l
19580,3669,Granite,12
19580,3670,Granite,12
25740,3671,"flour ",300kg
25740,3672,Salt,10kg
25740,3673,"Chili Power",10kg
25740,3674,Oil,150l
25740,3675,Yeast,
25742,3676,sesame,40Kg
25742,3677,Jaggery,40Kg
25755,3678,"MS plate",
25755,3679,"Off Cuts",
25757,3680,Textiles,
25757,3681,Threads,
25757,3682,Buttons,
25757,3683,Elastics,
25757,3684,Zippers,
19554,3685,"Cement, Granite, sand","6.5, 15,12"
19586,3686,"pre cure tyre, curabion gum",
19587,3687,"Suger ,Margerin,Milk Powde,Cornfloor",
19575,3688,,
19557,3689,"Poultry feed, Water Vitamins, Pharmaceuticales",
19606,3690,"Suger ,Margerin,Milk Powde,Cornfloor",
2864,3691,,
25775,3692,,
4503,3693,"iron base",
10223,3694,"poly propeline",2500
10223,3695,"calicium carbonate",300
10223,3696,"master batch",75
10223,3697,paints,40
25777,3698,,
1754,3699,Granaite,
19550,3700,"Chiken feeds",12t
10616,3701,,
10616,3702,"flour,sugar powder,caramel, shortening,salt,corn flour,milk powder,",
3082,3703,Meet,Food
19689,3704,"Metal Sheets",
3079,3705,"Animales food 50kg",
25786,3706,,
25787,3707,,
25790,3708,,
1821,3709,manure,
3093,3710,,
3091,3711,,
19646,3712,Granite,12
25797,3713,,"Begin Powder"
19935,3714,"Shampoo,Greese,Oil",23
3080,3715,,
3092,3716,"Prepare Cloth",Nul
3059,3717,Yakada,
25803,3718,"Aluminium Coils ",
25803,3719,"Offset plate",
3026,3720,,
25804,3721,Metal,"10 cube"
2753,3722,,
1713,3723,granaite,
2943,3724,,
3102,3725,,
25815,3726,,
25817,3727,Metal,"10 cube"
1752,3728,granaite,
2902,3729,,
19887,3730,"Mid Steel Sheet,Isection,L.iron",
10016,3731,"scrape Rubber","1200 Kg"
20063,3732,,
19677,3733,Granite,
4464,3734,Jelatin,
2224,3735,"Amoniyam Naitrat",
20068,3736,"Iron bar",40
10017,3737,"Dry Rubber",2000
10039,3738,"scrape Rubber","1500 Kg"
19732,3739,"Aluminium Billets","15 mt/day"
19732,3740,"Polyester Powder","420 kg/day"
19866,3741,"Flat iron,Plates, Aluminium coastings, Brass, cast iron coasting","20 tons"
10035,3742,Corviner,2248.75ft(2)
10035,3743,Glue,"13.73 Kg"
10035,3744,Facewinier,12
10035,3745,flour,4.8Kg
19773,3746,"Papers, Ink, ",
19735,3747,"Aluminium Bar, Brass","50 Kg, 50 Kg"
25864,3748,"Coconut Shell","3000 Kg"
10022,3749,"scrape Rubber",1400kg
9341,3750,"Pet Chips","850 Kg"
9341,3751,"Food Grade PVC Sheets","450 Kg"
19731,3752,"pure aliminium ingots and aluminium scraps",
20021,3753,"Clothe,Threads",
19847,3754,"Water, Oil, greece",
25876,3755,Polythene,
25877,3756,"Glass Bottel",2000
25877,3757,"Plastic Can",400
25878,3758,"Metal Dust",
25878,3759,"1/2,3/4 metal",
25878,3760,Bitumin,
19861,3761,LLDPE,"5 tons"
7830,3762,"6''*4'' Metal-","30 cubic cm"
453,3763,Cloth,"3000 m"
453,3764,Thread,"10000 m"
19801,3765,Rubber,
7547,3766,No,No
19759,3767,"Milk powder, Mineral, Vitamin, Glucide, Vanila, Skimmed Milk Powder",
8620,3768,"scrape Rubber","300 Kg"
19734,3769,Aluminum,
19811,3770,"Aluminium Scraps",
19868,3771,"Rubber wood, Gum","200 feet, 275 kg"
19765,3772,"Paints, Thinner","16 litter, 6 litter"
19857,3773,"Cement, Granite",
19761,3774,Aluminium,"100 kg"
19758,3775,"Paper,Corn starch, Ink","45kg, 1250kg, 150kg"
19813,3776,"Dolamite, Soda Ash, STPP, Sodium silicate, china clay, Magnisium sulpate, lime juice",
19855,3777,"Plastic beads",
7598,3778,"Shopping Bags/Waste Polythene/Polytheen Bags","75 kg/day"
25892,3779,"Coconut husk",2500
25893,3780,Paddy,
25894,3781,Vitamin,
9300,3782,Granite,
25912,3783,H.D.P.E,"800 kg"
25915,3784,"Box board",
25915,3785,"printing ink",
25915,3786,"Printing Steel plates",
25925,3787,Cement,"45 t"
25925,3788,Sand,"25 cubes"
25925,3789,Metal,"40 cubes"
18509,3790,"Paddy rice",2500
25926,3791,paper,
25926,3792,board,
25926,3793,ink,
25926,3794,varnish,
25926,3795,"laminating films",
25926,3796,foils,
18555,3797,"Paddy rice",
7829,3798,"6'' * 9' Metal","6'' * 9' - 10 cuic metre"
18530,3799,"paddy rice",
19843,3800,Aluminium,
8105,3801,No,No
18542,3802,"paddy rice",
25937,3803,Glu,30ml
25937,3804,Cho,20ml
25937,3805,Try,20ml
25937,3806,AH,10ml
25937,3807,AST,10
25937,3808,Cre,20ml
25937,3809,Ure,10ml
25937,3810,"Cell Pack",3000ml
23186,3811,"Paper, Adhesive","2.5 MT , 200g"
25937,3812,HDL,100ml
25937,3813,Procell,150ml
25937,3814,"Clean cell ",150ml
25937,3815,"Sus water",1000ml
25937,3816,sulpal,50ml
25942,3817,Foood,
25941,3818,husks,
10680,3819,"Poutry feed, Paddy Husks, Water",
25947,3820,Toddy,"150 L"
25948,3821,Papers,"600 kg"
25948,3822,"Glue ","7 kg"
23194,3823,"Poultry feed, Water Vitamins, Pharmaceuticales","1.5 Ton"
8754,3824,Paddy,50Kg
14083,3825,Iron,10
14085,3826,iron,1
25956,3827,"Highpressure and Shampoo",
14086,3828,iron,10
14087,3829,iron,10
14088,3830,alluminium,"2 sheets"
14094,3831,Stone,6
18293,3832,"Food material",
14096,3833,n/a,n/a
7791,3834,"Cinemon leaves / Fire wood","Cinnemon Leaves - 320 kg/"
14098,3835,service,"washing powder"
14099,3836,"washing powder",10
14100,3837,"washing powder",5
7797,3838,"Cinemon leaves / Fire wood","400 kg"
23241,3839,Coconut,35000
9796,3840,Aluminium,
23084,3841,"Animal feed","1000 tons"
14047,3842,"t-pool, car wash",4
14045,3843,medicin,n/a
9203,3844,flour,100
7709,3845,"Cinemon leaves / Fire wood","bundles - 07 /shift "
14478,3846,Paddy,4500kg
9958,3847,"Piggery, Poultry",
7696,3848,"Fresh Milk","600 kg/day"
14479,3849,Paddy,4500.0
14481,3850,Paddy,4500.0
14482,3851,Paddy,4000.0
14483,3852,Paddy,4500.0
14487,3853,Mountant,-
14488,3854,Mountant,
14496,3855,"Metal blogks",10.0
14494,3856,"Metal Blocks",5.0
14495,3857,"Metal Blocks",6.0
14338,3858,"Steel bar, Tin sheet",20kg
25967,3859,"Costic Soda",25g
25967,3860,"cocount Oil","10 L"
25967,3861,Potas,18
25967,3862,Persit,
14485,3863,Metal,12.0
9978,3864,Rice,2000Kg
14484,3865,Poultry,500.0
14489,3866,Mountant,
14490,3867,Mountant,
14497,3868,"Metal Blocks",45.5
14497,3869,"Metal Blocks",10Cube
14256,3870,Threats,"45 kg"
14493,3871,Mountant,
14259,3872,,
23242,3873,"Ink, Kerosion","3 L, 1L"
23240,3874,"HDPE,LDPE, LLDPE, PP","3 Ton"
14260,3875,"infectious Waste","100 kg"
14257,3876,Threats,50.0
14253,3877,Threats,45
14255,3878,Theats,60
25980,3879,Iron,10
25981,3880,"Dina, Amonium, Black powder",3
14252,3881,Theats,60
25984,3882,Iron,10
14250,3883,Threats,40
14251,3884,Threats,45
23252,3885,"Offcut cloth",
23171,3886,"PVC material, D.O.P.","100 Kg"
22821,3887,"LLDP,LDP,HDP, MB","250kg, 225kg, 500kg, 25kg"
25994,3888,Paddy,14500kg
18274,3889,Flour,"50 kg"
18274,3890,Sugar,"25 kg"
18274,3891,Egg,500
18274,3892,Margarine,"15 kg"
25998,3893,Water,
26000,3894,,
18305,3895,"fiber ",30kg
18305,3896,acid,1kg
18242,3897,lead,
18242,3898,radiator,
2869,3899,,
22800,3900,"Animal feed",
14477,3901,"Wheet Flour, Suger,oil, Margarine",87kg
14507,3902,Chicks,300.0
14456,3903,"Amonium, Dianamid,Black Powder",5.0
14456,3904,Mountant,
14501,3905,,
14503,3906,,
14499,3907,,
14505,3908,,
22817,3909,Granite,
22787,3910,Granite,"500 cube"
22803,3911,"6*9 granite","100 cube"
22808,3912,Granite,8
22778,3913,Granite,"120 cube"
26042,3914,"coconut shell",
26043,3915,Fish,
22776,3916,"Fresh milk, Sugar,Coco powder,Non fat milk, flavouring, Butter, Malted powder ","60000 litter, 6662 kg"
18298,3917,"welding spines",500g
26046,3918,"Explosive ",
18237,3919,plates,
18237,3920,Thinner,
18237,3921,Paint,
9691,3922,"waste papers","11 Tons/day"
18113,3923,Explosive,"2.5 kg"
18115,3924,"Washing material","1 kg"
26050,3925,"1l cans","250000 nos/month"
26050,3926,"4 l cans","90000 nos/month"
26050,3927,"5 l cans","90000 nos/month"
18176,3928,Explosive,
21457,3929,"Thread, Elastic, PVC","20 kg,200g, 40 kg"
21460,3930,"Animal feed",
26053,3931,,
26053,3932,,
26057,3933,Clothes,"1500 m"
26059,3934,"gun powder",
21391,3935,"fiber glass",
26064,3936,"Polythene ( LDP & HDP )",
26064,3937,"colouring ",
21362,3938,"box bar, flex, tube light, beedins, tinner,paint, stiker paper","300 squqre feet"
21362,3939,"box bar, flex, tube light, beedins, tinner,paint, stiker paper","300 squqre feet"
26067,3940,"Animal feed","100 kg"
26068,3941,"Clothes ",
26072,3942,"Polyester 300D ","12126 Kg"
26072,3943,"Polyester 150D","3696 Kg"
26072,3944,"Rubber tread C40Silicon super white","1221 Kg"
26072,3945,"Rubber Thread C44 Silicon Super white","7165 kg"
26084,3946,"Amano sheet ",
26085,3947,"metal ",
26086,3948,Metal,
21439,3949,Metal,
9679,3950,rock,
26101,3951,"White cement, color pigments",
26111,3952,"Iron ","5 kg"
26117,3953,"Iron, bronze ",
26129,3954,Water,
22360,3955,Rubber,"70 kg"
22360,3956,"China clay","50 kg"
22518,3957,"Coconut shell ","4000 kg"
21622,3958,"All finished goods",
19872,3959,"Base oil ","150 T"
19872,3960,"Additives ","15 T"
21408,3961,Cloth,
26137,3962,thread,
19769,3963,"Rubber ","3 kg"
21421,3964,"Aluminium Sheets, Gringing Wheel,",
21423,3965,"Soap, Water","1000 litter"
21430,3966,Yarn,
21415,3967,"chick, Buckwheat, Rice,","100 Kg"
21358,3968,"Ink, Steel, lock","12 litter, 50 Steel, lock 808"
9157,3969,Goase,8g
9157,3970,Cotton,20g
9157,3971,Bandage,5
9157,3972,Syrynger,7
9157,3973,,
21400,3974,"Iron, Steel",
26158,3975,Water,"500 L"
26163,3976,"Sulfuric acid",
26165,3977,HPPE,"72 kg"
26165,3978,LLDPE,"3 kg"
21349,3979,"Soap, Water",
26167,3980,"Rubber ","1 ton"
21466,3981,"Flour, yeast, water, suger",
26168,3982,Polythene,"400 kg "
26168,3983,Calcium,"100 kg"
26168,3984,"Master batch","0.11 kg "
26169,3985,Hips,
26169,3986,"CIC paint",
26169,3987,"aluminium wire",
26169,3988,"Tungsten  wire",
26169,3989,EPS,
26169,3990,Gas,
26169,3991,electricity,
26172,3992,"Paddy ","6000 kg"
26173,3993,Wheat,
26173,3994,Margarine,
26174,3995,"iron ",
21447,3996,"Coconut husk",
21396,3997,"Ink, Tinner,filler",CIC
21476,3998,"Metal Sheets, Ink",
21458,3999,"Iron, Brass, aluminum",
13231,4000,,
9117,4001,Four,1250
9117,4002,Sugar,100
9117,4003,Yeast,10
9117,4004,"Margarine oil",10
9117,4005,rice,20
9117,4006,"Coconut oil",30
9104,4007,"Rubber latex",2500
9104,4008,"Scrape  rubber",12000
9118,4009,"Recycling papers",300
21344,4010,"Broiler Farm",
21401,4011,"Wheat flour, rice , salt, Udu flourFlour","40 wheat, 1 rice, 2 salt, 50 udu"
21389,4012,Iron,
21352,4013,"Paint,Thiner, Iron Bar, ","Paint 10L, Iron Bar 20, Thiner 8L"
13341,4014,,
9873,4015,metal,6000
9128,4016,Glue,10
9128,4017,Belt,60
9128,4018,Ink,1
21786,4019,Bitunem,"20000 kg"
21786,4020,"Kerosin oil","400 l"
21786,4021,Cacl2,"20 kg"
21786,4022,Hcl,"30 l"
21786,4023,Water,"15000 l"
19668,4024,"Dynamite ","500 g"
19668,4025,"gun powder","500 g"
9910,4026,rock,1400000
21394,4027,"Tin Sheet","75 KG"
20652,4028,"Car wash ",
21775,4029,"Steel cut tubes ","1600 kg "
21775,4030,Fork,"300 kg"
21775,4031,Handles,"250 kg"
21775,4032,Rims,"300 kg"
21775,4033,"Other materials ","12400 kg "
26195,4034,BOPP,
26195,4035,"paper spool",
13329,4036,"liquid soap , Karosoine ","liquid soap = 20L , Karosoine =  10L"
21244,4037,,
21244,4038,,
21211,4039,"Low & hight dencity Poltythene, Polypopline, ",
21113,4040,"Loe & Hight dencity polythene, Polypoplene",
21201,4041,Soap,
13310,4042,,
21260,4043,"remaining polythene",
21117,4044,"PVC Resin","10 MT per day"
21117,4045,Filler,"3 MT per day"
21117,4046,DOP," 3.8 MT"
21206,4047,"Calcite ","6500 kg"
21105,4048,"Brass, Moters, Plastic cover",
9681,4049,"saw dust",
23165,4050,"P.V.C. Resin, P.V.C. Stablyser,Calcium Carbornate,,Titanium, Dioxide",
21215,4051,"Uria, Rock pospate, Muriate das potas","18, 6,5,1, Metric Tons"
22794,4052,"Ammonia Nitrate ","2 T"
22794,4053,"Sulfur ","100 kg"
22794,4054,"Aluminium Powder ","25 kg"
21295,4055,"Coconut oil / Soya patty acid, Glycerine Benzonic acid","1200, 600, 20 kgs"
21154,4056,"Poly proplyne","300 KG"
21167,4057,"Waste plastic ","200 kg/day"
21228,4058,"Coir fibra","14 tons"
21196,4059,"Polythene & Plastic","300 Kg per day"
21287,4060,"Tin plates ","10 tons "
21287,4061,Gas,"300 kg"
21287,4062,"paint ","20 l"
21287,4063,"compounds ",10
26206,4064,"Animal Oil",
21274,4065,"Titanium Dioxide, Talc Whitting, Organic colour past, Emulsion Binder, Water","200,300,5,400 Kgs and 200 litter"
21264,4066,"Water ",
21122,4067,"Polythene palets ( LLDP, BOPP, LDP' PP)",
25819,4068,metal,
21144,4069,"Springs steel bars, Flat iron, Rivets,Paint, Thinner","2.7 MTS,30 kg, 2 kg, 10 litter, 10 litter"
21159,4070,"P.P. , H.D.P.E.","1000 Kg"
21242,4071,"CaCo3, Tio2, Kaolin, Aeralic binder, Alkyd Resinns",
13326,4072,karosene,"2 l"
23161,4073,Bobbin,"1200 per day"
9147,4074,"Soap water",
9147,4075,Gas,
26211,4076,"Gun powder",
21267,4077,"Soya flour ,Flavouring agent, Colouring, Sugar, Fruit","3050 Kg per day"
