industryID,reminderType,dueDate,dueStatus,recievedDate,applicationID,nxtRemDate,officeID
619,1,2013-12-13,0,NULL,615,NULL,NULL
620,1,2016-08-22,0,NULL,617,NULL,6
621,1,2018-02-06,0,NULL,616,NULL,6
622,1,2016-06-10,0,NULL,618,NULL,6
625,1,2017-03-21,0,NULL,623,NULL,NULL
626,1,2018-01-27,0,NULL,23086,NULL,6
628,1,2016-06-10,0,NULL,624,NULL,6
629,1,2012-09-24,0,NULL,626,NULL,NULL
630,1,2016-06-10,0,NULL,625,NULL,6
633,1,2017-12-16,0,NULL,629,NULL,6
634,1,2017-08-25,0,NULL,630,NULL,6
635,1,2017-12-10,0,NULL,631,NULL,6
636,1,2017-08-25,0,NULL,632,NULL,6
642,1,2015-07-17,0,NULL,638,NULL,NULL
645,1,2017-06-18,0,NULL,641,NULL,NULL
646,1,2015-06-10,0,NULL,642,NULL,NULL
647,1,2016-03-22,0,NULL,643,NULL,NULL
648,1,2015-06-10,0,NULL,644,NULL,NULL
649,1,2016-08-03,0,NULL,24127,NULL,6
650,1,2015-06-10,0,NULL,646,NULL,NULL
651,1,2016-09-17,0,NULL,648,NULL,NULL
652,1,2016-06-10,0,NULL,24129,NULL,6
653,1,2016-06-10,0,NULL,24123,NULL,6
654,1,2016-06-11,0,NULL,24126,NULL,6
655,1,2016-06-10,0,NULL,24121,NULL,6
656,1,2015-08-10,0,NULL,24118,NULL,6
657,1,2015-06-10,0,NULL,653,NULL,NULL
658,1,2015-03-28,0,NULL,654,NULL,NULL
659,1,2016-06-10,0,NULL,24119,NULL,6
660,1,2015-06-10,0,NULL,656,NULL,NULL
661,1,2016-08-10,0,NULL,24125,NULL,6
662,1,2015-06-10,0,NULL,658,NULL,NULL
663,1,2015-06-10,0,NULL,659,NULL,NULL
664,1,2017-04-07,0,NULL,660,NULL,NULL
665,1,2017-04-20,0,NULL,661,NULL,NULL
666,1,2016-04-02,0,NULL,662,NULL,NULL
667,1,2018-07-13,0,NULL,24050,NULL,6
668,1,2017-04-17,0,NULL,664,NULL,NULL
669,1,2016-09-12,0,NULL,665,NULL,NULL
670,1,2016-07-14,0,NULL,666,NULL,NULL
671,1,2018-01-29,0,NULL,23168,NULL,6
672,1,2016-02-03,0,NULL,668,NULL,NULL
673,1,2016-06-22,0,NULL,669,NULL,NULL
674,1,2017-12-23,0,NULL,22607,NULL,6
675,1,2016-11-02,0,NULL,671,NULL,NULL
676,1,2016-04-03,0,NULL,672,NULL,NULL
677,1,2017-11-11,0,NULL,22590,NULL,6
678,1,2016-02-19,0,NULL,675,NULL,NULL
679,1,2017-06-16,0,NULL,674,NULL,NULL
680,1,2017-04-07,0,NULL,677,NULL,NULL
681,1,2017-04-01,0,NULL,680,NULL,NULL
682,1,2017-10-11,0,NULL,23987,NULL,6
683,1,2017-02-28,0,NULL,681,NULL,NULL
684,1,2017-04-15,0,NULL,682,NULL,NULL
685,1,2017-06-02,0,NULL,685,NULL,NULL
686,1,2016-06-10,0,NULL,683,NULL,NULL
687,1,2015-07-06,0,NULL,684,NULL,NULL
688,1,2017-06-30,0,NULL,687,NULL,NULL
689,1,2016-11-15,0,NULL,686,NULL,NULL
690,1,2016-11-04,0,NULL,688,NULL,NULL
691,1,2014-08-19,0,NULL,689,NULL,NULL
692,1,2016-10-12,0,NULL,690,NULL,NULL
693,1,2017-06-10,0,NULL,693,NULL,NULL
694,1,2015-12-05,0,NULL,691,NULL,NULL
695,1,2015-07-14,0,NULL,692,NULL,NULL
696,1,2015-12-11,0,NULL,694,NULL,NULL
697,1,2016-08-28,0,NULL,695,NULL,NULL
698,1,2015-08-11,0,NULL,696,NULL,NULL
699,1,2016-09-17,0,NULL,697,NULL,NULL
700,1,2015-11-09,0,NULL,698,NULL,NULL
701,1,2015-10-19,0,NULL,699,NULL,NULL
702,1,2017-03-04,0,NULL,700,NULL,NULL
704,1,2017-04-09,0,NULL,701,NULL,NULL
717,1,2016-05-04,0,NULL,702,NULL,NULL
718,1,2016-04-26,0,NULL,23814,NULL,6
719,1,2016-08-27,0,NULL,704,NULL,NULL
720,1,2018-02-24,0,NULL,23197,NULL,6
723,1,2017-05-16,0,NULL,708,NULL,NULL
726,1,2015-04-05,0,NULL,710,NULL,NULL
727,1,2016-12-13,0,NULL,713,NULL,NULL
730,1,2015-11-14,0,NULL,715,NULL,6
731,1,2018-06-26,0,NULL,23975,NULL,6
732,1,2016-09-02,0,NULL,717,NULL,NULL
733,1,2015-04-25,0,NULL,718,NULL,NULL
734,1,2016-02-03,0,NULL,719,NULL,NULL
737,1,2016-07-26,0,NULL,722,NULL,NULL
740,1,2016-03-20,0,NULL,726,NULL,NULL
741,1,2014-03-25,0,NULL,727,NULL,NULL
742,1,2015-09-28,0,NULL,725,NULL,NULL
743,1,2016-06-10,0,NULL,730,NULL,NULL
744,1,2015-02-16,0,NULL,728,NULL,NULL
745,1,2018-05-29,0,NULL,23662,NULL,6
746,1,2017-01-16,0,NULL,733,NULL,NULL
747,1,2016-09-09,0,NULL,732,NULL,NULL
748,1,2015-10-02,0,NULL,734,NULL,NULL
749,1,2016-09-21,0,NULL,736,NULL,NULL
750,1,2017-01-21,0,NULL,737,NULL,NULL
751,1,2017-12-19,0,NULL,23120,NULL,6
752,1,2016-09-02,0,NULL,739,NULL,NULL
753,1,2017-01-23,0,NULL,741,NULL,NULL
754,1,2015-06-26,0,NULL,740,NULL,NULL
755,1,2018-05-11,0,NULL,23974,NULL,6
756,1,2016-01-29,0,NULL,743,NULL,NULL
757,1,2017-02-03,0,NULL,744,NULL,NULL
758,1,2015-06-22,0,NULL,745,NULL,NULL
760,1,2014-10-13,0,NULL,747,NULL,NULL
761,1,2015-10-19,0,NULL,748,NULL,NULL
762,1,2016-10-25,0,NULL,759,NULL,NULL
763,1,2015-05-29,0,NULL,749,NULL,NULL
764,1,2016-09-02,0,NULL,751,NULL,NULL
765,1,2015-06-12,0,NULL,752,NULL,NULL
766,1,2016-07-08,0,NULL,753,NULL,NULL
767,1,2015-02-11,0,NULL,754,NULL,NULL
768,1,2016-04-20,0,NULL,761,NULL,NULL
769,1,2016-09-26,0,NULL,755,NULL,NULL
770,1,2016-10-03,0,NULL,756,NULL,NULL
771,1,2016-06-18,0,NULL,757,NULL,NULL
772,1,2016-04-25,0,NULL,758,NULL,NULL
773,1,2016-09-17,0,NULL,760,NULL,NULL
774,1,2016-12-05,0,NULL,762,NULL,NULL
775,1,2017-06-10,0,NULL,763,NULL,NULL
776,1,2016-01-30,0,NULL,764,NULL,NULL
777,1,2016-04-21,0,NULL,23444,NULL,6
778,1,2016-09-06,0,NULL,766,NULL,NULL
779,1,2016-06-18,0,NULL,768,NULL,NULL
781,1,2016-12-06,0,NULL,767,NULL,NULL
782,1,2016-07-09,0,NULL,769,NULL,NULL
783,1,2016-01-22,0,NULL,770,NULL,NULL
784,1,2015-12-04,0,NULL,772,NULL,NULL
785,1,2016-06-18,0,NULL,771,NULL,NULL
786,1,2015-10-23,0,NULL,774,NULL,NULL
787,1,2017-01-01,0,NULL,773,NULL,NULL
788,1,2015-02-16,0,NULL,775,NULL,NULL
790,1,2017-11-25,0,NULL,777,NULL,6
791,1,2016-01-18,0,NULL,778,NULL,NULL
792,1,2016-09-26,0,NULL,779,NULL,NULL
793,1,2018-04-30,0,NULL,23678,NULL,6
794,1,2016-06-10,0,NULL,781,NULL,NULL
795,1,2016-01-30,0,NULL,782,NULL,NULL
796,1,2016-07-30,0,NULL,783,NULL,NULL
797,1,2018-07-14,0,NULL,24183,NULL,6
798,1,2016-10-21,0,NULL,785,NULL,NULL
799,1,2016-10-29,0,NULL,786,NULL,NULL
800,1,2016-07-15,0,NULL,787,NULL,NULL
801,1,2018-03-16,0,NULL,23204,NULL,6
802,1,2016-10-07,0,NULL,789,NULL,NULL
803,1,2016-08-31,0,NULL,790,NULL,NULL
804,1,2017-02-03,0,NULL,791,NULL,NULL
805,1,2015-11-12,0,NULL,792,NULL,NULL
806,1,2014-04-15,0,NULL,793,NULL,NULL
807,1,2016-09-05,0,NULL,794,NULL,NULL
808,1,2017-09-15,0,NULL,22634,NULL,6
809,1,2017-10-19,0,NULL,23791,NULL,6
811,1,2017-09-15,0,NULL,797,NULL,6
812,1,2014-06-30,0,NULL,799,NULL,NULL
813,1,2018-06-30,0,NULL,23947,NULL,6
814,1,2017-09-27,0,NULL,22951,NULL,6
815,1,2017-12-01,0,NULL,22633,NULL,6
816,1,2014-07-11,0,NULL,802,NULL,NULL
817,1,2016-08-29,0,NULL,803,NULL,NULL
818,1,2017-09-11,0,NULL,804,NULL,6
820,1,2018-05-20,0,NULL,23665,NULL,6
821,1,2014-04-06,0,NULL,807,NULL,NULL
823,1,2015-05-24,0,NULL,810,NULL,NULL
824,1,2018-01-05,0,NULL,809,NULL,6
825,1,2018-08-18,0,NULL,24210,NULL,6
826,1,2015-09-12,0,NULL,812,NULL,6
827,1,2015-07-24,0,NULL,813,NULL,NULL
828,1,2018-02-03,0,NULL,23116,NULL,6
829,1,2015-01-02,0,NULL,815,NULL,NULL
832,1,2018-03-18,0,NULL,818,NULL,6
834,1,2016-05-13,0,NULL,820,NULL,NULL
837,1,2015-05-04,0,NULL,821,NULL,NULL
838,1,2012-08-06,0,NULL,822,NULL,NULL
839,1,2015-05-31,0,NULL,823,NULL,NULL
840,1,2015-03-26,0,NULL,824,NULL,NULL
841,1,2016-09-22,0,NULL,825,NULL,NULL
844,1,2016-12-20,0,NULL,827,NULL,NULL
845,1,2016-04-30,0,NULL,828,NULL,NULL
846,1,2015-12-04,0,NULL,829,NULL,NULL
847,1,2016-05-14,0,NULL,831,NULL,NULL
848,1,2016-04-18,0,NULL,24134,NULL,6
849,1,2015-03-21,0,NULL,832,NULL,NULL
850,1,2016-08-22,0,NULL,833,NULL,NULL
852,1,2016-12-12,0,NULL,834,NULL,NULL
853,1,2015-07-27,0,NULL,835,NULL,NULL
854,1,2015-05-25,0,NULL,836,NULL,NULL
855,1,2015-11-08,0,NULL,837,NULL,NULL
856,1,2016-06-18,0,NULL,838,NULL,NULL
857,1,2015-11-08,0,NULL,839,NULL,NULL
858,1,2016-09-23,0,NULL,841,NULL,NULL
859,1,2015-05-21,0,NULL,840,NULL,NULL
860,1,2016-02-12,0,NULL,842,NULL,NULL
861,1,2016-12-26,0,NULL,843,NULL,NULL
862,1,2015-09-04,0,NULL,844,NULL,NULL
863,1,2016-12-23,0,NULL,845,NULL,NULL
864,1,2015-09-19,0,NULL,846,NULL,NULL
865,1,2015-05-12,0,NULL,847,NULL,NULL
866,1,2016-09-02,0,NULL,848,NULL,NULL
868,1,2017-06-18,0,NULL,850,NULL,NULL
870,1,2014-08-30,0,NULL,852,NULL,NULL
872,1,2017-03-20,0,NULL,854,NULL,NULL
874,1,2018-11-13,0,NULL,24281,NULL,6
876,1,2014-08-28,0,NULL,859,NULL,6
878,1,2016-08-20,0,NULL,862,NULL,6
879,1,2018-04-22,0,NULL,23483,NULL,6
880,1,2016-07-14,0,NULL,864,NULL,6
884,1,2016-07-22,0,NULL,867,NULL,6
886,1,2016-09-03,0,NULL,869,NULL,6
887,1,2018-02-03,0,NULL,870,NULL,6
888,1,2017-03-03,0,NULL,871,NULL,6
889,1,2017-09-14,0,NULL,872,NULL,6
891,1,2018-11-03,0,NULL,24271,NULL,6
892,1,2016-02-09,1,NULL,875,2016-06-05,6
895,1,2014-12-10,0,NULL,876,NULL,6
897,1,2017-11-23,0,NULL,22732,NULL,6
898,1,2016-07-30,0,NULL,878,NULL,6
899,1,2016-04-25,0,NULL,879,NULL,6
900,1,2016-05-01,0,NULL,880,NULL,6
901,1,2015-12-07,0,NULL,881,NULL,6
902,1,2016-02-05,1,NULL,882,2016-06-05,6
904,1,2014-12-24,0,NULL,884,NULL,6
905,1,2017-03-08,0,NULL,885,NULL,6
906,1,2017-11-15,0,NULL,23251,NULL,6
907,1,2017-02-07,0,NULL,887,NULL,6
909,1,2018-06-03,0,NULL,23800,NULL,6
910,1,2018-04-10,0,NULL,23815,NULL,6
911,1,2010-02-03,0,NULL,3787,NULL,7
912,1,2013-08-21,0,NULL,3788,NULL,7
913,1,2011-02-02,0,NULL,3789,NULL,7
914,1,2012-01-27,0,NULL,3790,NULL,7
915,1,2015-01-06,0,NULL,3791,NULL,7
916,1,2015-08-01,0,NULL,3792,NULL,7
917,1,2015-04-13,0,NULL,3793,NULL,7
918,1,2015-06-09,0,NULL,3794,NULL,7
919,1,2014-10-06,0,NULL,3795,NULL,7
920,1,2014-07-06,0,NULL,3796,NULL,7
921,1,2014-08-07,0,NULL,3797,NULL,7
922,1,2015-06-29,0,NULL,3798,NULL,7
923,1,2015-04-21,0,NULL,3799,NULL,7
924,1,2015-02-05,0,NULL,3800,NULL,7
925,1,2013-05-13,0,NULL,3801,NULL,7
926,1,2010-05-30,0,NULL,3802,NULL,7
927,1,2015-04-17,0,NULL,3803,NULL,7
928,1,2010-03-06,0,NULL,3804,NULL,7
929,1,2015-03-19,0,NULL,3805,NULL,7
930,1,2014-07-15,0,NULL,3806,NULL,7
931,1,2015-04-17,0,NULL,3807,NULL,7
932,1,2014-12-12,0,NULL,3808,NULL,7
933,1,2015-01-25,0,NULL,3809,NULL,7
934,1,2015-03-29,0,NULL,3810,NULL,7
935,1,2009-11-16,0,NULL,3811,NULL,7
936,1,2015-02-02,0,NULL,3812,NULL,7
937,1,2014-12-18,0,NULL,3813,NULL,7
938,1,2015-09-06,0,NULL,3814,NULL,7
939,1,2013-04-05,0,NULL,3815,NULL,7
940,1,2014-12-24,0,NULL,3816,NULL,7
941,1,2015-03-04,0,NULL,3817,NULL,7
942,1,2015-01-28,0,NULL,3818,NULL,7
943,1,2015-07-02,0,NULL,3819,NULL,7
944,1,2010-10-09,0,NULL,3820,NULL,7
945,1,2015-03-25,0,NULL,3821,NULL,7
946,1,2015-03-25,0,NULL,3822,NULL,7
947,1,2015-06-28,0,NULL,3823,NULL,7
948,1,2011-05-31,0,NULL,3824,NULL,7
949,1,2015-02-20,0,NULL,3825,NULL,7
950,1,2015-04-10,0,NULL,21260,NULL,7
951,1,2015-02-26,0,NULL,3827,NULL,7
955,1,2014-10-17,0,NULL,3829,NULL,7
957,1,2015-08-19,0,NULL,3830,NULL,7
958,1,2015-04-10,0,NULL,3831,NULL,7
961,1,2013-01-17,0,NULL,3833,NULL,7
963,1,2015-05-12,0,NULL,3834,NULL,7
964,1,2011-11-02,0,NULL,3835,NULL,7
966,1,2015-01-07,0,NULL,3836,NULL,7
968,1,2010-04-02,0,NULL,3838,NULL,7
969,1,2015-05-16,0,NULL,3839,NULL,7
970,1,2011-03-20,0,NULL,3840,NULL,7
971,1,2015-01-04,0,NULL,3841,NULL,7
972,1,2014-11-25,0,NULL,3842,NULL,7
973,1,2015-02-04,0,NULL,3843,NULL,7
974,1,2015-03-12,0,NULL,3844,NULL,7
975,1,2015-06-25,0,NULL,3845,NULL,7
977,1,2016-10-17,0,NULL,3846,NULL,7
978,1,2011-12-10,0,NULL,3847,NULL,7
979,1,2013-08-14,0,NULL,3848,NULL,7
982,1,2015-08-11,0,NULL,3851,NULL,7
983,1,2011-09-29,0,NULL,3852,NULL,7
985,1,2015-08-08,0,NULL,3853,NULL,7
987,1,2015-09-09,0,NULL,3855,NULL,7
988,1,2015-03-01,0,NULL,3856,NULL,7
989,1,2015-07-05,0,NULL,3857,NULL,7
990,1,2015-01-20,0,NULL,3858,NULL,7
991,1,2015-05-29,0,NULL,3859,NULL,7
992,1,2015-10-05,0,NULL,3860,NULL,7
993,1,2015-07-23,0,NULL,3861,NULL,7
994,1,2015-07-28,0,NULL,3862,NULL,7
995,1,2015-07-21,0,NULL,3863,NULL,7
996,1,2015-08-03,0,NULL,3864,NULL,7
997,1,2014-12-09,0,NULL,3865,NULL,7
998,1,2014-09-19,0,NULL,3866,NULL,7
999,1,2014-12-11,0,NULL,3867,NULL,7
1000,1,2014-12-08,0,NULL,3868,NULL,7
1001,1,2015-08-05,0,NULL,3869,NULL,7
1002,1,2015-01-16,0,NULL,3870,NULL,7
1003,1,2014-12-04,0,NULL,3871,NULL,7
1004,1,2011-06-11,0,NULL,3872,NULL,7
1005,1,2014-10-08,0,NULL,3873,NULL,7
1006,1,2015-08-30,0,NULL,3874,NULL,7
1007,1,2008-12-01,0,NULL,3875,NULL,7
1008,1,2009-08-05,0,NULL,3876,NULL,7
1009,1,2009-06-18,0,NULL,3877,NULL,7
1010,1,2014-12-13,0,NULL,3878,NULL,7
1011,1,2014-08-24,0,NULL,3879,NULL,7
1012,1,2009-11-18,0,NULL,3880,NULL,7
1013,1,2014-11-28,0,NULL,3881,NULL,7
1014,1,2015-08-29,0,NULL,3882,NULL,7
1015,1,2010-04-02,0,NULL,3883,NULL,7
1016,1,2015-04-01,0,NULL,3884,NULL,7
1017,1,2015-04-02,0,NULL,3885,NULL,7
1018,1,2015-02-05,0,NULL,3886,NULL,7
1019,1,2010-06-24,0,NULL,3887,NULL,7
1020,1,2015-08-17,0,NULL,3888,NULL,7
1021,1,2015-03-15,0,NULL,3889,NULL,7
1022,1,2013-03-16,0,NULL,3890,NULL,7
1024,1,2015-07-27,0,NULL,3892,NULL,7
1025,1,2011-01-26,0,NULL,3893,NULL,7
1026,1,2014-01-28,0,NULL,3894,NULL,7
1027,1,2015-08-18,0,NULL,3895,NULL,7
1028,1,2015-03-22,0,NULL,3896,NULL,7
1029,1,2011-03-21,0,NULL,3897,NULL,7
1030,1,2015-03-09,0,NULL,3898,NULL,7
1031,1,2015-03-02,0,NULL,3899,NULL,7
1032,1,2015-08-30,0,NULL,3900,NULL,7
1033,1,2015-03-25,0,NULL,3901,NULL,7
1034,1,2014-11-22,0,NULL,3902,NULL,7
1035,1,2013-08-20,0,NULL,3903,NULL,7
1036,1,2015-08-25,0,NULL,3904,NULL,7
1037,1,2015-05-27,0,NULL,3905,NULL,7
1038,1,2015-03-17,0,NULL,3906,NULL,7
1039,1,2011-10-11,0,NULL,3907,NULL,7
1040,1,2015-09-19,0,NULL,3908,NULL,7
1041,1,2012-11-15,0,NULL,3909,NULL,7
1042,1,2015-03-08,0,NULL,3910,NULL,7
1043,1,2015-03-28,0,NULL,3911,NULL,7
1044,1,2015-04-06,0,NULL,3912,NULL,7
1045,1,2015-06-08,0,NULL,3913,NULL,7
1046,1,2015-07-18,0,NULL,3914,NULL,7
1047,1,2015-08-08,0,NULL,3915,NULL,7
1048,1,2013-08-21,0,NULL,3916,NULL,7
1049,1,2010-10-16,0,NULL,3917,NULL,7
1050,1,2014-04-22,0,NULL,3918,NULL,7
1051,1,2014-08-28,0,NULL,3919,NULL,7
1052,1,2015-02-11,0,NULL,3920,NULL,7
1053,1,2015-07-11,0,NULL,3921,NULL,7
1054,1,2014-10-08,0,NULL,3922,NULL,7
1055,1,2014-10-21,0,NULL,3923,NULL,7
1056,1,2014-11-29,0,NULL,3924,NULL,7
1057,1,2015-01-02,0,NULL,3925,NULL,7
1058,1,2011-09-14,0,NULL,3926,NULL,7
1059,1,2015-09-30,0,NULL,3927,NULL,7
1060,1,2014-04-25,0,NULL,3928,NULL,7
1061,1,2015-08-06,0,NULL,3929,NULL,7
1062,1,2015-06-04,0,NULL,3930,NULL,7
1063,1,2015-06-19,0,NULL,3931,NULL,7
1064,1,2014-08-24,0,NULL,3932,NULL,7
1065,1,2015-01-16,0,NULL,3933,NULL,7
1067,1,2015-09-06,0,NULL,3935,NULL,7
1068,1,2014-12-11,0,NULL,3936,NULL,7
1069,1,2015-09-30,0,NULL,3937,NULL,7
1070,1,2015-09-06,0,NULL,3938,NULL,7
1071,1,2014-12-05,0,NULL,3939,NULL,7
1072,1,2015-01-08,0,NULL,3940,NULL,7
1073,1,2014-12-05,0,NULL,3941,NULL,7
1074,1,2014-12-05,0,NULL,3942,NULL,7
1075,1,2015-04-13,0,NULL,3943,NULL,7
1076,1,2015-01-15,0,NULL,21263,NULL,7
1077,1,2015-03-08,0,NULL,3945,NULL,7
1078,1,2015-02-04,0,NULL,3946,NULL,7
1079,1,2015-02-04,0,NULL,3947,NULL,7
1080,1,2015-02-04,0,NULL,3948,NULL,7
1081,1,2015-02-04,0,NULL,3949,NULL,7
1082,1,2015-02-04,0,NULL,3950,NULL,7
1085,1,2015-11-03,0,NULL,3953,NULL,7
1086,1,2015-04-27,0,NULL,3954,NULL,7
1087,1,2015-04-27,0,NULL,3955,NULL,7
1088,1,2016-09-12,0,NULL,3956,NULL,7
1089,1,2015-04-29,0,NULL,3957,NULL,7
1090,1,2015-04-29,0,NULL,3958,NULL,7
1091,1,2015-04-27,0,NULL,3959,NULL,7
1093,1,2015-04-21,0,NULL,3961,NULL,7
1094,1,2015-09-15,0,NULL,3962,NULL,7
1096,1,2015-04-21,0,NULL,3964,NULL,7
1097,1,2015-04-27,0,NULL,3965,NULL,7
1098,1,2015-04-29,0,NULL,3966,NULL,7
1099,1,2015-04-29,0,NULL,3967,NULL,7
1102,1,2015-04-27,0,NULL,3970,NULL,7
1104,1,2015-04-21,0,NULL,3972,NULL,7
1105,1,2015-04-27,0,NULL,3973,NULL,7
1107,1,2015-09-30,0,NULL,3975,NULL,7
1108,1,2015-04-27,0,NULL,3976,NULL,7
1109,1,2015-04-27,0,NULL,3977,NULL,7
1110,1,2015-04-21,0,NULL,3978,NULL,7
1111,1,2015-04-27,0,NULL,3979,NULL,7
1112,1,2015-04-27,0,NULL,3980,NULL,7
1113,1,2015-09-12,0,NULL,3981,NULL,7
1114,1,2016-09-12,0,NULL,3982,NULL,7
1115,1,2015-09-12,0,NULL,3983,NULL,7
1116,1,2015-09-12,0,NULL,3984,NULL,7
1118,1,2014-09-15,0,NULL,3986,NULL,7
1119,1,2015-09-12,0,NULL,3987,NULL,7
1120,1,2015-10-06,0,NULL,3988,NULL,7
1121,1,2015-09-15,0,NULL,3989,NULL,7
1122,1,2015-03-24,0,NULL,3990,NULL,7
1123,1,2015-03-04,0,NULL,3991,NULL,7
1124,1,2015-03-02,0,NULL,3992,NULL,7
1125,1,2015-03-05,0,NULL,3993,NULL,7
1126,1,2011-07-05,0,NULL,3994,NULL,7
1128,1,2016-06-06,0,NULL,3995,NULL,7
1129,1,2016-12-19,0,NULL,3996,NULL,7
1131,1,2017-09-11,0,NULL,3997,NULL,7
1134,1,2016-06-08,0,NULL,3999,NULL,7
1137,1,2017-05-08,0,NULL,4000,NULL,7
1138,1,2017-03-14,0,NULL,4001,NULL,7
1139,1,2016-08-29,0,NULL,4002,NULL,7
1140,1,2013-09-22,0,NULL,4003,NULL,7
1141,1,2017-05-23,0,NULL,4004,NULL,7
1142,1,2017-10-07,0,NULL,4005,NULL,7
1143,1,2017-10-06,0,NULL,4006,NULL,7
1144,1,2016-06-05,0,NULL,4007,NULL,7
1146,1,2017-01-07,0,NULL,4008,NULL,7
1149,1,2017-10-23,0,NULL,4009,NULL,7
1150,1,2015-04-25,0,NULL,4010,NULL,7
1151,1,2016-06-06,0,NULL,4011,NULL,7
1154,1,2018-01-21,0,NULL,4012,NULL,7
1159,1,2015-03-08,0,NULL,4013,NULL,7
1160,1,2017-09-10,0,NULL,4014,NULL,7
1163,1,2018-03-23,0,NULL,4015,NULL,7
1166,1,2015-09-13,0,NULL,4016,NULL,7
1167,1,2017-03-29,0,NULL,4017,NULL,7
1169,1,2017-03-01,0,NULL,4018,NULL,7
1170,1,2017-06-29,0,NULL,4019,NULL,7
1172,1,2017-06-21,0,NULL,4020,NULL,7
1173,1,2016-04-02,0,NULL,4021,NULL,7
1174,1,2015-07-20,0,NULL,4022,NULL,7
1175,1,2017-03-30,0,NULL,4023,NULL,7
1176,1,2015-05-05,0,NULL,4024,NULL,7
1178,1,2015-06-15,0,NULL,4025,NULL,7
1179,1,2016-12-16,0,NULL,4026,NULL,7
1180,1,2014-03-07,0,NULL,4027,NULL,7
1182,1,2017-07-30,0,NULL,4028,NULL,7
1183,1,2017-09-11,0,NULL,4029,NULL,7
1188,1,2016-10-24,0,NULL,4030,NULL,7
1189,1,2013-09-22,0,NULL,4031,NULL,7
1190,1,2013-11-13,0,NULL,4032,NULL,7
1193,1,2016-11-20,0,NULL,4033,NULL,7
1196,1,2012-01-21,0,NULL,4034,NULL,7
1197,1,2013-03-14,0,NULL,4035,NULL,7
1198,1,2017-08-10,0,NULL,4036,NULL,7
1199,1,2016-03-21,0,NULL,4037,NULL,7
1200,1,2017-08-10,0,NULL,4038,NULL,7
1201,1,2011-07-05,0,NULL,4039,NULL,7
1202,1,2014-11-27,0,NULL,4040,NULL,7
1203,1,2016-10-16,0,NULL,4041,NULL,7
1204,1,2016-02-02,0,NULL,4042,NULL,7
1205,1,2016-11-09,0,NULL,4043,NULL,7
1206,1,2014-01-19,0,NULL,4044,NULL,7
1207,1,2017-01-19,0,NULL,4045,NULL,7
1208,1,2017-01-19,0,NULL,4046,NULL,7
1209,1,2013-12-31,0,NULL,4047,NULL,7
1210,1,2017-10-22,0,NULL,4048,NULL,7
1212,1,2017-02-18,0,NULL,4050,NULL,7
1213,1,2017-05-17,0,NULL,4051,NULL,7
1214,1,2017-06-12,0,NULL,4052,NULL,7
1215,1,2016-08-20,0,NULL,4053,NULL,7
1217,1,2017-01-27,0,NULL,23671,NULL,7
1218,1,2015-11-21,0,NULL,4056,NULL,7
1219,1,2016-12-18,0,NULL,4057,NULL,7
1220,1,2015-03-15,0,NULL,4058,NULL,7
1229,1,2016-12-17,0,NULL,4059,NULL,7
1232,1,2011-12-17,0,NULL,4060,NULL,7
1233,1,2011-12-17,0,NULL,4061,NULL,7
1234,1,2011-12-14,0,NULL,4062,NULL,7
1235,1,2011-12-17,0,NULL,4063,NULL,7
1236,1,2015-11-04,0,NULL,4064,NULL,7
1237,1,2016-03-26,0,NULL,4065,NULL,7
1238,1,2016-01-08,0,NULL,4066,NULL,7
1239,1,2015-12-20,0,NULL,4067,NULL,7
1240,1,2015-12-24,0,NULL,4068,NULL,7
1241,1,2016-03-11,0,NULL,4069,NULL,7
1242,1,2016-04-28,0,NULL,4070,NULL,7
1243,1,2016-05-17,0,NULL,4071,NULL,7
1244,1,2016-05-28,0,NULL,4072,NULL,7
1245,1,2016-12-09,0,NULL,4073,NULL,7
1246,1,2014-12-11,0,NULL,4074,NULL,7
1247,1,2014-09-29,0,NULL,4075,NULL,7
1248,1,2017-01-15,0,NULL,4076,NULL,7
1249,1,2016-11-19,0,NULL,4077,NULL,7
1250,1,2017-01-27,0,NULL,4078,NULL,7
1251,1,2017-01-07,0,NULL,4079,NULL,7
1252,1,2017-06-03,0,NULL,4080,NULL,7
1253,1,2017-02-28,0,NULL,4081,NULL,7
1254,1,2017-03-15,0,NULL,4082,NULL,7
1256,1,2017-05-03,0,NULL,4084,NULL,7
1257,1,2015-05-28,0,NULL,4085,NULL,7
1258,1,2015-04-21,0,NULL,4086,NULL,7
1259,1,2017-05-28,0,NULL,4087,NULL,7
1260,1,2017-08-10,0,NULL,4088,NULL,7
1261,1,2015-06-24,0,NULL,4089,NULL,7
1262,1,2017-06-10,0,NULL,4090,NULL,7
1263,1,2017-09-26,0,NULL,4091,NULL,7
1265,1,2015-07-28,0,NULL,4093,NULL,7
1267,1,2017-08-08,0,NULL,4095,NULL,7
1268,1,2017-09-12,0,NULL,4096,NULL,7
1269,1,2012-10-01,0,NULL,4097,NULL,7
1270,1,2015-06-21,0,NULL,4098,NULL,7
1271,1,2015-03-15,0,NULL,4099,NULL,7
1272,1,2015-02-11,0,NULL,4100,NULL,7
1273,1,2010-06-14,0,NULL,4101,NULL,7
1274,1,2015-01-23,0,NULL,4102,NULL,7
1275,1,2015-01-18,0,NULL,4103,NULL,7
1276,1,2014-12-19,0,NULL,4104,NULL,7
1277,1,2014-12-19,0,NULL,4105,NULL,7
