industryID,feeID,dateofpayments,reciptNo,paidamount,applicationID,fno,feestatus,calDate,calAmount,TranNo
24733,2,2014-07-02,95237,9333,21259,2604,Paid,2014-12-31,9333,NULL
2458,2,2014-09-18,22356,9333,5008,2605,Paid,2014-12-31,9333,NULL
950,2,2014-03-07,21198,9333,21260,2606,Paid,2014-12-31,9333,NULL
4073,2,2014-03-25,19391,9333,6213,2607,Paid,2014-12-31,9333,NULL
2033,2,2014-03-25,19380,8415,4701,2608,Paid,2014-12-31,8415,NULL
2438,1,2015-01-30,24550,11322,4989,2609,Paid,2014-12-31,11322,NULL
3289,1,2014-04-23,19812,11424,5574,2610,Paid,2014-12-31,11424,NULL
3289,2,2014-06-20,20987,9333,5574,2611,Paid,2014-12-31,9333,NULL
4153,2,2014-04-29,20014,9333,6284,2612,Paid,2014-12-31,9333,NULL
2445,2,2014-07-16,21375,9333,4996,2613,Paid,2014-12-31,9333,NULL
4136,2,2014-05-08,20239,9333,6267,2614,Paid,2014-12-31,9333,NULL
10549,2,2014-04-25,95548,9333,11401,2615,Paid,2014-12-31,9333,NULL
10549,1,2010-11-11,21166,11536,11401,2616,Paid,2014-12-31,11536,NULL
4065,2,2014-05-28,20619,9333,6205,2617,Paid,2014-12-31,9333,NULL
10709,1,2014-07-09,95686,11424,11526,2618,Paid,2014-12-31,11424,NULL
10709,2,2014-08-08,95767,9333,11526,2619,Paid,2014-12-31,9333,NULL
10117,2,2014-03-17,90566,9333,21261,2620,Paid,2014-12-31,9333,NULL
2446,2,2014-08-05,21665,9333,4997,2621,Paid,2014-12-31,9333,NULL
10117,1,2010-08-09,33902,11536,21261,2622,Paid,2014-12-31,11536,NULL
1867,1,2014-05-07,20229,11424,4548,2623,Paid,2014-12-31,11424,NULL
1867,2,2014-07-08,21256,9333,4548,2624,Paid,2014-12-31,9333,NULL
4128,2,2014-04-29,20009,9333,6259,2625,Paid,2014-12-31,9333,NULL
3311,2,2014-06-27,21091,9333,5596,2626,Paid,2014-12-31,9333,NULL
2545,2,2014-04-30,20029,9333,5061,2627,Paid,2014-12-31,9333,NULL
10720,1,2014-04-29,95574,11424,11537,2628,Paid,2014-12-31,11424,NULL
10720,2,2014-04-29,95575,9333,11537,2629,Paid,2014-12-31,9333,NULL
2147483647,1,2013-12-10,73620,11424,21262,2630,Paid,2014-12-31,11424,NULL
2147483647,2,2014-01-29,80715,9333,21262,2631,Paid,2014-12-31,9333,NULL
4066,2,2014-04-25,19876,9333,6206,2632,Paid,2014-12-31,9333,NULL
17923,1,2010-08-04,34506,11536,16776,2633,Paid,2014-12-31,11536,NULL
2459,2,2014-04-24,19832,9333,5009,2634,Paid,2014-12-31,9333,NULL
1965,2,2014-08-21,21934,5712,4639,2635,Paid,2014-12-31,5712,NULL
1076,2,2014-07-04,19600,9333,21263,2636,Paid,2014-12-31,9333,NULL
2436,2,2014-07-11,21311,9333,4987,2637,Paid,2014-12-31,9333,NULL
24742,2,2015-02-19,113400,9256,21264,2638,Paid,2014-12-31,9256,NULL
17989,2,2014-04-29,105108,9333,16813,2639,Paid,2014-12-31,9333,NULL
10710,1,2011-06-21,45129,11424,11527,2640,Paid,2014-12-31,11424,NULL
10710,2,2014-04-24,90461,9333,11527,2641,Paid,2014-12-31,9333,NULL
2147483647,1,2010-08-09,33918,11536,21265,2642,Paid,2014-12-31,11536,NULL
2147483647,2,2014-03-25,90586,9333,21265,2643,Paid,2014-12-31,9333,NULL
24745,1,2014-03-18,90531,11424,21266,2644,Paid,2014-12-31,11424,NULL
24745,2,2014-06-05,95622,9333,21266,2645,Paid,2014-12-31,9333,NULL
2588,2,2014-07-15,21349,9333,21267,2646,Paid,2014-12-31,9333,NULL
915,2,2014-01-04,19505,9333,3791,2647,Paid,2014-12-31,9333,NULL
4305,2,2014-11-26,23948,9333,6374,2648,Paid,2014-12-31,9333,NULL
1873,2,2014-06-16,20928,9333,4553,2649,Paid,2014-12-31,9333,NULL
4082,2,2014-11-10,23139,9333,6221,2650,Paid,2014-12-31,9333,NULL
10327,1,2013-09-10,79032,11424,11197,2651,Paid,2014-12-31,11424,NULL
10327,2,2013-12-30,80681,9333,11197,2652,Paid,2014-12-31,9333,NULL
10708,1,2012-06-28,65008,11424,11525,2653,Paid,2014-12-31,11424,NULL
10708,2,2014-08-12,95746,9333,11525,2654,Paid,2014-12-31,9333,NULL
3262,2,2013-06-23,20997,9333,5554,2655,Paid,2014-12-31,9333,NULL
1881,2,2014-08-26,21986,9333,4559,2656,Paid,2014-12-31,9333,NULL
2551,2,2014-10-07,22664,9333,5067,2657,Paid,2014-12-31,9333,NULL
10707,1,2014-02-18,80756,11424,11524,2658,Paid,2014-12-31,11424,NULL
10707,2,2014-02-21,80773,9333,11524,2659,Paid,2014-12-31,9333,NULL
1054,2,2014-02-19,18452,9333,3922,2660,Paid,2014-12-31,9333,NULL
24743,1,2014-02-12,87912,11424,21268,2661,Paid,2014-12-31,11424,NULL
4144,2,2014-08-18,21861,9333,6275,2662,Paid,2014-12-31,9333,NULL
24748,2,2014-11-11,23160,9333,21269,2663,Paid,2014-12-31,9333,NULL
3206,2,2014-09-23,22444,9333,5504,2664,Paid,2014-12-31,9333,NULL
4106,2,2014-08-22,21951,9333,6240,2665,Paid,2014-12-31,9333,NULL
2045,2,2014-05-12,20281,9333,4713,2666,Paid,2014-12-31,9333,NULL
951,2,2014-04-29,19992,9333,3827,2667,Paid,2014-12-31,9333,NULL
