productID,industryID,procduct_byproducts_name,qty,productstatus
709,1901,Emulsion Brushers,1000,Product
710,16470,Rice,2700 kg/day,Product
711,1901,Paint rollers,250,Product
712,16470,Bran,300 kg/day,By Product
713,16470,Broken Rice,150 kg/day,By Product
714,24801,Eggs,1200,Product
715,24801,Milk,45 l,Product
716,24801,Goat,5,Product
717,17442,rice,,Product
718,17442,Broken rice,,By Product
719,16471,"Tractor Parts (mould, board, trailer)",02-05 parts/month,Product
720,16471,Other iron works,150 kg/month,Product
721,24803,Metal dust,,By Product
722,24803,"Metal (1"",1.5"",0.75"" sizes)",,By Product
723,24802,"spices-whole powder,ethnic seasoning,pickles, chutney",60,Product
724,1904,NA,,Product
725,16765,,,Product
726,11864,Metal,6 cube,Product
727,6191,Quartz ,100,Product
728,17387,Ashpalt,250000,Product
729,3201,Aluminium foil,3000 MT per month,Product
730,3201,Laminates,60 MT per month,Product
731,11834,Boiled Rice,3500kg,Product
732,1899,Plastic equipments,3000kg per day,Product
733,1899,Plastic toys,100,Product
734,1069,Food & beverages,,Product
735,17465,Telephone pillars,50,Product
736,6159,Metal,10,Product
737,12037,treated water,65 m3,Product
738,17400,Ashphalt,,Product
739,1902,Helmets for bicycles,,Product
740,11842,Rice,3500kg,Product
741,16473,Gate,(6' x 7') - 01 gate/month,Product
742,16473,Grill,50 kg/month,Product
743,16473,Other iron works,150 kg/month,Product
744,24806,Rice,5000,Product
745,16597,Rice,2600kg/day,Product
746,1046,Government & commercial publishers,,Product
747,3195,Offset Printing ink,7500kg - 10000kg,Product
748,2047,Tea Driers,,Product
749,2047,Rotorvanes,,Product
750,2047,Dust extracting systems,,Product
751,2047,Fiber extractor,,Product
752,2047,Winnowers,,Product
753,17384,Granite,"0-5, 5-10, 10-14, 14-20",Product
754,6144,Aluminium items,,Product
755,16474,Complete service motor cycle,04 motorcycle/day,Product
756,16475,Rice,2750 kg/day,Product
757,16650,Lathe item,3kg/month,Product
758,16475,Bran,300 kg/day,By Product
759,16650,Welding items,75kg/month,By Product
760,16475,Broken Rice,150 kg/month,By Product
761,17401,Broiler chicken,,Product
762,16650,Modify the Lathe item,30kg,By Product
763,16650,modify welding item,1875/month,By Product
764,1906,Spectacles frames,,Product
765,1906,lences,,Product
766,16476,Rice,2750 kg/day,Product
767,16476,Bran,300 kg/day,By Product
768,16476,Broken Rice,150 kg/day,By Product
769,6257,coloured  AL extrusions,100,Product
770,6257,Gypsum ceiling boards,100,Product
771,1021,Ready mixed concreate,,Product
772,16800,Bead ,50 kg/day ,Product
773,16800,Bun,50 nos/day ,Product
774,16800,Short eats ,100 nos/day ,Product
775,16477,Paddy,2750 kg/day,Product
776,16477,Bran,300 kg/day,By Product
777,16477,Broken Rice,150 kg/day,By Product
778,1909,NA,,Product
779,18668,'6x9' Granate,,Product
780,18668,'6x4' Granat,,Product
781,16478,Paddy,2750 kg/daay,Product
782,16478,Bran,300 kg/day,By Product
783,18696,6”*9” Granite,2 cubes,Product
784,16478,Broken Rice,150 KG/DAY,By Product
785,18696,6”*4” Granite,2 cubes,Product
786,17398,Granite,,Product
787,16479,Gate,(6' x 7') gate 01/month,Product
788,16479,Grill,50 kg/month,Product
789,16479,Other iron works,150 kg/month,Product
790,3228,Liquids,150000ltrs per annual,Product
791,3228,cream,4000kgs annual,Product
792,16654,Grill,04/day,Product
793,16654,Gates,2/month,Product
794,16654,other iron works,,Product
795,1908,Polsterin boxes,,Product
796,1908,polysterin pieces,,Product
797,1908,Inner Packaging,,Product
798,1908,Polysterin Pipe bags,,Product
799,1908,polysterin boya,,Product
800,1908,Polysterin copver sheets,,Product
801,18680,6”*9” Granite,15 cubes,Product
802,17399,Granite,,Product
803,16480,Rice,1500 kg/day,Product
804,16480,Bran,150 kg/day,By Product
805,17375,'9X6' Granaite,,Product
806,16481,Gate,(6' x 7') gate 01/month,Product
807,16481,Grill ,50 kg/month,Product
808,16481,Other iron works,150 kg/day,Product
809,5003,Food & beverages,,Product
810,16562,Rice,3500kg/day,Product
811,1921,Cardboard Boxes,,Product
812,4130,Catonic Bitumin emulsion,10 Tones/hour,Product
813,24820,Fertilizer bags,50000per year,Product
814,4084,High density polythene bags,600 kg/day,Product
815,4084,,,Product
816,4084,,,Product
817,4084,,,Product
818,4084,,,Product
819,17389,Granite,,Product
820,2069, granite boulders,,Product
821,1917,Metal aggregates,,Product
822,1917,Quarry dust,,By Product
823,18366,Granite ,50 CUBE/ DAY,Product
824,4987,Food & accomadation,,Product
825,1922,Shoes,4000 per month,Product
826,3339,Plastic bats,,Product
827,1922,Shole,,Product
828,1922,shoes last,,Product
829,4085,Refrigerators , 20665 units/year,Product
830,4085,Chest Freezers,1466 units/year,Product
831,3339,Plastic pebbles,,Product
832,4085,Bottle Coolers,697 units/year,Product
833,4085,Washing Machines,10667 units/year,Product
834,4085,Ceiling Fans,5806 units/year,Product
835,18666,Granite,6x9,Product
836,24821,Metal dust,1 cube,Product
837,24821,Metal chips,1 cube,Product
838,24821,Metal (3/4),2 cubes,Product
839,24821,Metal (1*1),1 cube,Product
840,24821,Metal (1.5*1.5),1 cube,Product
841,17392,Garments,20000,Product
842,17755,Garment,7500,Product
843,4124,Polythene Bags,150000,Product
844,1920,different types of rice,,Product
845,1920,Rice Flour,,Product
846,1920,Curry powder,,Product
847,1920,Gingelly oil,,Product
848,3227,Readymixed concrete,,Product
849,17232,Granite,"3/4, 1, 1/2",Product
850,17232,"Metal dust, Chips",,Product
851,4133,Brickets,18000 kg/day,Product
852,5038,Food & beverages,,Product
853,1915,Sakap  crape rubber,250000kgs per year,Product
854,18352,Rock,10 Cube/ Day,Product
855,24824,6”*9” Granite,,Product
856,4078,HDPE/LDPE Carrier Bags,,Product
857,18427,Asphalt,150 tons/day,Product
858,4078,Food Wrapping Sheets,,Product
859,4071,Tablets,100000/day,Product
860,4071,Powder,150/day,Product
861,4071,Dog Shampoo,120 l/day,Product
862,18679,Granite,,Product
863,17385,Granite,200 cubes/month,Product
864,4129,PSC Poles,400 units/month,Product
865,4129,Concrete glass,2000 units/month,Product
866,18362,Rock,10  Cube/ Day,Product
867,4129,Hollow blocks,12000 units/month,Product
868,24825,Rice Bran,,By Product
869,4129,Hume Pipes,100 units/month,Product
870,4129,Concrete Parlius,250 units/month,Product
871,24825,Rice,1.75Mt/Hr,Product
872,17388,Rice,,Product
873,5129,,,Product
874,24826,Rice,7000,Product
875,24826,"haff, Broken rice, ",,Product
876,2059,NC sanding sealer,80000L per month,Product
877,2059,Enamal Paints,50000L per month,Product
878,2059,Emultion paints,50000L per month,Product
879,24830,"Metal 1/2""",,Product
880,24830,Metal Chip,,Product
881,24830,Dust,,Product
882,16754,Rice,4500 kg/day,Product
883,16754,,,Product
884,4142,HDPE Polythene roll,1500 kg/day,Product
885,18648,Metal ,10 cubes/day,Product
886,3213,Motor bikes,350 per Day,Product
887,24831,Chicken,8000,Product
888,4111,Switch boards,,Product
889,5040,Food & beverages,,Product
890,2065,Fertilizer bags,50000per year,Product
891,4064,Transformers,,Product
892,4064,Switchgear Panels,,Product
893,4064,Special transformers,,By Product
894,4064,Special transformers,,By Product
895,16754,Broken rice ,100 kg/day,By Product
896,16754,Broken rice ,100 kg/day,By Product
897,16754,,,Product
898,4143,Knitted Grey form Fabric,3000 kg/day,Product
899,3302,Plastic cups for measure pesticides and weedicides,,Product
900,3302,,,Product
901,2173,"6""x4""granite",10 cubes per day,Product
902,2173,stone powder,,Product
903,4070,Paint Binders ,3900 kg/year,Product
904,4070,Industrial Additives,1630 kg/year,Product
905,4070,Paroto,408000 L/year,Product
906,4070,Profit 500EC,100000 L/year,Product
907,4070,Agroxone,250000 L/year,Product
908,4070,STAM F34,200000 L/year,Product
909,4070,Sludge Bricks,,By Product
910,4070,,,Product
911,4070,Cement Bricks,,Product
912,2613,Metal,,Product
913,4070,Sludge Bricks,,By Product
914,2039,Packing Bags,200kgs per day,Product
915,3233,Timber,,Product
916,3233,Laminated wood products,,Product
917,3233,office and house hold furniture,,By Product
918,3233,hotel and boat interior items,,By Product
919,4075,Maliban Kiri,4 MT/shift,Product
920,4075,Maliban Slender,7.2 MT/shift,Product
921,5142,Food & beverages,,Product
922,3314,Polythene bags,600kg per Day,Product
923,16755,Rice ,3300 kg/day,Product
924,16755,Broken rice ,150 kg/day,By Product
925,4083,"Chocolates,Jellies,Snacks,Wafers",15000 kg/month,Product
926,1927,glaze ceramic floor tiles,8500sq meter per day,Product
927,1927,Glaze pocelain Floortiles,3300sq meter per day,Product
928,4068,Garment samples,500 units,Product
929,3338,raw materials for plastic manufacturing,20 tonns per month,Product
930,4140,Mechanical steel truses,,Product
931,1930,"6""x4""granite",,Product
932,5001,Clothes,,Product
933,4057,"""Sevili"" Stell Sheets",100 tons/m,Product
934,4057,Corrugated sheets,100 tons/m,Product
935,1925,Re-traided tyres,750 tyers per month,Product
936,1932,Creamraja,packets 631153,Product
937,1932,Arishta,15636 bottles,Product
938,1932,oil,20199 bottles,Product
939,4100,Household Plastic products,50 tons/month,Product
940,3322,Polythene bags,,Product
941,1937,Powder coatings,10T,Product
942,4109,Processed Cotton,10000 m/day,Product
943,4109,Caustic Soda,,By Product
944,4109,H2O2,,By Product
945,1828,Tyres for three wheeler,126 per day,Product
946,1828,Tyers for tractor,,Product
947,1948,granite boulders,,Product
948,4114,Polythene pellets,250 kg/day,Product
949,1067,"Food, beverage & accomadation",,Product
950,16755,Rice bran,225 kg/day,By Product
951,16756,Rice ,3500 kg/day,Product
952,16756,Rice bran,800 kg/day,By Product
953,16756,Broken rice ,200 kg/day,By Product
954,16756,Broken rice ,200 kg/day ,By Product
955,16572,Rice,3500kg/day,Product
956,16564,Rice,2700kg/day,Product
957,16763,Rice ,4000 kg/day,Product
958,16763,Broken rice ,100 kg/day,By Product
959,16763,Rice bran ,100 kg/day,By Product
960,16773,Rice,2000 kg/day,Product
961,16773,Broken rice,200 kg/day,By Product
962,16773,Rice bran ,100 kg/day,By Product
963,16482,Paddy,2700 kg/day,Product
964,16482,Bran,350 kg/day,By Product
965,16482,Broken rice,150 kg/day,By Product
966,16485,Paddy,2750 kg/day,Product
967,16485,Bran,300 kg/day,By Product
968,16485,Broken Rice,150 kg/day,By Product
969,16486,Rice,2750 kg/day,Product
970,16486,Bran,300 kg/day,By Product
971,16486,Broken Rice,150 kg/day,By Product
972,16489,Rice,5000 kg/day,Product
973,16489,Bran,400 kg/day,By Product
974,16489,Broken Rice,100 kg/day,By Product
975,16762,Bread ,600 kg/day,Product
976,16762,Bun,3oo nos/day,Product
977,16762,Cake,74 kg/day,Product
978,16813,Foods items ,30 kg/day,Product
979,16813,Rice & Curry ,40 plate /day,By Product
980,16813,Thosai & Sambar,50 nos/day,By Product
981,16813,Drinks items,30 glass /day,Product
982,16785,Serviced motor bicycle ,07-10 nos/day,Product
983,16785,,,Product
984,16809,Serviced motor bicycle ,02-03 nos/day,Product
985,16791,Serviced moor bicycle,04 -06 /nos/day,Product
986,12074,Service,,Product
987,11833,Nadu Rice,4000kg,Product
988,11718,Metal,240 Qube,Product
989,11718,,,Product
990,10330,Dolamite,200mt,Product
991,24837,Rice,100000Kg/Month,Product
992,24838,Eggs,200000,Product
993,11839,Samba Rice,2300Kg,Product
994,11839,Nadu Rice,2100,Product
995,24851,Eggs,20000,Product
996,17405,Chicken,150000 Kg,Product
997,16653,Grill,500kg,Product
998,16653,Gate,5/month,Product
999,11710,Metal,100 Qube,Product
1000,11838,Rice,4200,Product
1001,16784,Serviced motor bicycle ,10 nos/day,Product
1002,5357,9*6 metals,,Product
1003,1938,Asphhalt Concrete,50 MT per hour,Product
1004,3224,"Household furniture (beds, chairs, tables, pantry cupboards, almairah)",,Product
1005,3224,"Office furniture (tables, bank counters, partition, cupboard)",,Product
1006,16912,grill,12,Product
1007,16912,gate,3,Product
1008,16483,Bread,50 kg/day,Product
1009,16912,other iron works,10,Product
1010,16483,Bun,20 kg/day,Product
1011,16483,Short Eats,10 kg/day,Product
1012,16483,Other Items,10 kg/day,Product
1013,16651,Gril,500kg/ Month,Product
1014,16651,Gate,700kg/ Month,Product
1015,16651,Iron Funiture,200kg/ Month,Product
1016,16651,Other Iron Works,100kg/ Month,Product
1017,11712,Metal,210 Qube,Product
1018,18498,Rice Mill,50000KG/Month,Product
1019,16484,Bread,1900 kg/month,Product
1020,16484,Bun,250 kg/month,Product
1021,16484,Short Eat,150 kg/month,Product
1022,16484,Other Items,200 kg/month,Product
1023,3224,saw dust,,By Product
1024,3224,saw dust,,By Product
1025,11879,Rice,2500kg,Product
1026,3224,wood peel,,By Product
1027,3224,wooden,,By Product
1028,11680,Metal,15 cubes,Product
1029,2258,granite boulders,,Product
1030,11722,Metal ,100,Product
1031,18353,Metal,7 Cube/ Day,Product
1032,16487,Rice,2700 kg/day,Product
1033,16487,Bran,300 kg/day,By Product
1034,16487,Broken Rice,150 kg/day,By Product
1035,11847,Rice,4000,Product
1036,16655,Gril,100kg,Product
1037,16655,Other Iron Works,100kg,Product
1038,24859,Asphalt,100 ton,Product
1039,16488,Gate,(6' x 7') gate 01/month,Product
1040,16488,Grill ,50 kg/month,Product
1041,16488,Other iron works,150 kg/month,Product
1042,11782,Pigs,250,Product
1043,11913,Metal,2 Qube per day,Product
1044,24861,Aluminium Product ,,Product
1045,16490,Rice,4500 kg/day,Product
1046,16490,Bran,400 kg/day,By Product
1047,16490,Broken Rice,100 kg/day,By Product
1048,11780,Metal,,Product
1049,11861,metal,5 cube,Product
1050,11907,Service,,Product
1051,16491,Rice,4500 kg/day,Product
1052,16491,Bran,400 kg/day,By Product
1053,16491,Broken Rice,100 kg/day,By Product
1054,16649,Serviced Vechlle,2/day,Product
1055,3309,wooden furniture,,Product
1056,3309,fiberglass ,,Product
1057,2405,Ready Mixed concrete,200m3 per day,Product
1058,3309,Office furniture,,By Product
1059,3309,Household furniture ,,By Product
1060,3309,saloon furniture,,By Product
1061,3309,water storage tanks,,By Product
1062,11911,Metal,2 Qube per day,Product
1063,3309,roofing sheets,,By Product
1064,16492,Nails & bolt & nut,50 g/month,Product
1065,16492,Other iron work,100 kg/month,Product
1066,11867,Metal,50 cube,Product
1067,18373,Rock ,12 Cube/ Day,Product
1068,16757,Bread ,200 kg/day ,Product
1069,16757,Bun ,100 nos/day ,Product
1070,16757,,,Product
1071,16493,Serviced vehicle (motor cycle),4,Product
1072,16493,Serviced vehicle (three wheeler),2,Product
1073,11920,eggs,,Product
1074,18665,3/4 Metal,75 cubes,Product
1075,16494,"Tractor Parts (moul, ",02-05 parts/month,Product
1076,16494,Other iron work,150 kg/month,Product
1077,12149,granite,,Product
1078,16652,Service Vechile,2/day,Product
1079,11909,service,,Product
1080,17248,concrete bricks,,Product
1081,17248,concrete posts,,Product
1082,1950,"6""x4""granite",,Product
1083,16757,Other bakery items ,20 kg/day ,Product
1084,11878,Rice,2500kg,Product
1085,16495,Gate,(6' x 7') gate 01/month,Product
1086,16495,Grill,25 kg/month,Product
1087,24868,Metal,,Product
1088,16495,Other iron works,75 kg/month,Product
1089,11899,Service,,Product
1090,16496,Rice,3000 kg/day,Product
1091,16496,Bran,300 kg/day,By Product
1092,16656,Grill,500kg/month,Product
1093,16496,Broken rice,100 kg/day,By Product
1094,16656,Gates,5/month,Product
1095,16656,,,Product
1096,16656,,,Product
1097,16656,,,Product
1098,6110,Polythene bags,16kg,Product
1099,24869,Pork,1125 kg,Product
1100,24869,Bio Gas,,By Product
1101,24869,Organic Fertilizer,,By Product
1102,24853,milled rice,200000kg per month,Product
1103,16914,Gate/month,2,Product
1104,16914,Grill/month,8,Product
1105,16914,other iron works,15,Product
1106,16914,wast iron,5,By Product
1107,6610,Rice,4340,Product
1108,11933,Metal,8 cubes,Product
1109,1934,granite boulders,,Product
1110,3274,Large beds,10,Product
1111,3274,Almirah cupboards,10,Product
1112,3274,Minitop cupboards,15,Product
1113,3274,Sofa set,10,Product
1114,3274,Mirror frame,15,Product
1115,3274,chairs,50,Product
1116,3274,bed side cupboards,25,Product
1117,3274,wood craft,,By Product
1118,16657,Lathe items,2kg,Product
1119,16657,Welding item,10kg,Product
1120,16914,iron sheet,1,By Product
1121,4137,Pellets & Polythene,1 ton/day,Product
1122,24873,Rice,7000,Product
1123,10275,Rice,7000,Product
1124,10344,Lime Powder ,20,Product
1125,1947,granite boulders,,Product
1126,12151,milk,,Product
1127,16565,Rice,3600kg/day,Product
1128,11844,rICE,3500KG,Product
1129,24877,Quartz,20,Product
1130,5353,Machinaries,,Product
1131,10445,"Lime stone 6""*9""",12kub,Product
1132,18428,Metal,40 cubes,Product
1133,11831,Rice,4200kg,Product
1134,3323,polythene,750 kg per day,Product
1135,11880,Rice,1500kg,Product
1136,18429,6”*9” Granite,10-20 cubes,Product
1137,24880,"Metal 1 1/2""",,Product
1138,24880,"Metal 3/4""",,Product
1139,24880,"Metal 1""",,Product
1140,11900,Rice,2000 kg per day,Product
1141,1939,Steel fabrication,,Product
1142,24880,Chip,,Product
1143,1939,Off cuts of Iron bars and iron plats,,By Product
1144,17243,'6X9' granaite,,Product
1145,11904,Rice,1500 kg per day,Product
1146,6111,,,Product
1147,11850,Rice,4500kg,Product
1148,6111,non woven pocking material,1500 bags,Product
1149,11785,Rice,2000000,Product
1150,11902,Rice,3200 kg,Product
1151,6111,PVC conduct pipes,1 ton,Product
1152,24882,poly bags,500 kg per day,Product
1153,22092,Ice,120Cube/day,Product
1154,11918,Rice,4000 kg,Product
1155,11868,Rice,3800kg,Product
1156,4062,Polythene bag,300 kg,Product
1157,11917,Metal,4 Qube,Product
1158,16574,Rice,3300kg/day,Product
1159,16441,Rice,8000 kg/day,Product
1160,16441,Bran ,1000 kg/day,By Product
1161,16441,Broken Rice,200 kg/day,By Product
1162,6242,Silk,600,Product
1163,6620,Rice,3500,Product
1164,6242,cotton sarong ,400,Product
1165,6242,cotton shirts,150,Product
1166,6242,sarees,175,Product
1167,6242,cotton cloth,700,Product
1168,4108,Polyester and Blended Woven Material,8000 kg,Product
1169,10329,Eggs,1500,Product
1170,10329,Chiken,4000,Product
1171,10329,Goat,200,Product
1172,10329,Chicken,4000,Product
1173,10329,Goat,200,Product
1174,16916,Gate/month,2,Product
1175,16916,Grill/month,10,Product
1176,11916,Metal,,Product
1177,16916,other iron works/month,2,Product
1178,16916,"cages, flower pot stand",2,By Product
1179,11912,Metal,,Product
1180,16563,Rice,2600kg/day,Product
1181,11832,Rice,3950kg,Product
1182,11901,Metal,2 Qube,Product
1183,11908,Service,,Product
1184,11835,Rice,4000kg,Product
1185,16797,Serviced motor bicycle ,10 nos/day,Product
1186,11921,Rice,4300 kg per day,Product
1187,16567,Rice,3200kg/day,Product
1188,11826,Rice,2000kg,Product
1189,3209,Gaskets,,Product
1190,24887,Polythene Water Tank,2400/Month,Product
1191,11915,Metal,,Product
1192,16947,Gate,2/month,Product
1193,11898,Rice,3000 kg per day,Product
1194,11982,Metal,60 Qube,Product
1195,16770,Serviced motor bicycle,12 nos/day,Product
1196,16789,Serviced motors,3,Product
